review_text
"Com certeza um dos melhores filmes que j? assisti (se n?o for o melhor). Esse filme ? genial em muitos aspectos, mas principalmente por contar uma hist?ria de forma muito natural que voc? consegue refletir sobre tantos aspectos. Narrativamente ele ? dividido em 4 arcos: 1- Conhecemos a fam?lia Kim, uma fam?lia muito pobre e malandra que vive numa casa favelada 2- Atrav?s da indica??o do seu amigo, Kevin (o filho da fam?lia Kim) consegue um emprego de prof de ingl?s da filha da fam?lia Park que mora numa mans?o luxuosa. Por?m os Kim usam sua labia, malandragem e falsifica??o para demitir a empregada e o motorista dos Park e colocar no lugar o pai, a m?e e a filha dos Kim, sem eles saberem que s?o uma fam?lia. Esse arco ? pessoalmente meu favorito, porque ele ? bem relaxante, inteligente, leve e bem dirigido. 3- Quando os Park viajam para um acampamento, a fam?lia Kim decide fazer uma comemora??o na mans?o, quando no meio da noite, numa cena muito tensa, aparece a antiga empregada dizendo que precisa pegar algo que esqueceu no por?o e ? revelado que quem est? morando num bunker secreto no por?o ? o marido dela que deve para agiotas e n?o pode sair de l?. O casal tmb descobre o segredo da fam?lia Kim, as 2 fam?lias brigam mas os Kims levam a melhor e trancam eles l? ao mesmo tempo que os Park avisam que o acampamento deu errado e est?o voltado numa cena arrepiante. E o pior ? que no meio da noite os Kim v?o embora sorrateiramente e quando voltam sua casa est? sendo imundada por uma tempestade. Essa parte do filme tamb?m ? excelente. 4- Final - Os Park decidem dar uma festa pro filho mimado deles (sendo que os j? abalados Kim que tem que preparar tudo), mas no meio da festa, Kevim desce para o por?o (n?o ? explicado direito pq) e ? atacado pelo homem que deve pra agiotas, ele pega uma faca e tenta matar todos da fam?lia Kim, matando a filha deles, mas a m?e dos Kim consegue mata-lo, mas na confus?o o Sr. Kim fica chocado enquanto o Park d? ordens para ele com sua filha morrendo nos bra?os e v? ele tampando o nariz do cheiro do lunatico e surta e acaba esfaqueando o Sr. Park e fugindo para o pr?prio bunker que o lunatico vivia. O filho (Kevin), sonha em resgatar seu pai comprando a casa, mas isso jamais poder? acontecer e ele termina o filme como come?ou, fazendo embalagens de pizza. O final ? o ?nico ponto fraco do filme, ele n?o ? ruim, mas ? meio do nada que tudo acontece, principalmente o Sr. Kim esfaquear o Sr. Park, acho que poderiam ter dado um motivo concreto pra isso acontecer, como ele puxando ele da filha morta e exigindo que dirigisse. Outra coisa que eu n?o gosto do final ? que o desfecho focou 100% na fam?lia Kim, a fam?lia Park sequer aparece, poderiam ter botado uma ceninha pelo menos pra mostrar como ficaram depois desse trauma. E por causa desses 2 pontos que eu n?o gostei do final que eu dei 9 ao inv?s de 10 para essa obra-prima. De pontos positivos esse filme tem muitos, ? tanta coisa para refletir montada numa hist?ria t?o boa que chega a arrepiar. Temos toda a quest?o do parasita, quem ? o parasita? No come?o parece que a fam?lia Kim mas depois parece que ? o lun?tico. Depois temos toda critica social, do contraste e da desigualdade. Apesar disso, seria leviano dizer que a fam?lia Park s?o os vil?es porque eles n?o tratam mal os Kim e os Kim que enganam eles e armam para os funcion?rios deles Temos tamb?m cen?rios lind?ssimos no filme, a mans?o dos Park faz um contraste absurdo com o barraco dos Kim. Na mans?o, ? tudo limp?ssimo, lindo, entra muita luz solar, enquanto o barraco n?o entra luz, ? sujo, cheio de isentos e mal-cheiroso Outra coisa que merece ser destacada, ? como a hist?ria ? bem constru?da, tudo que acontece de importante tem um foreshadowing, o Sr. Park dizendo que ""o problema da ex-empregada ? que ela comia por 2"", o Sr. Park diversamente reclamando do cheiro dos Kim (que culmina na morte dele) O filme tamb?m tem cenas maravilhosas, como depois de perderem tudo por causa do alagamento, a madame, inocentemente sem saber fala que a chuva ? boa porque limpa o c?u e a cena dos Kim correndo pra arrumar toda bagun?a porque os Park est?o chegando no 3¡Æ arco."
"Parasite is a masterclass in directing and screenwriting. Bong Joon Ho's direction is meticulous, using every frame to build tension and highlight social themes. The script is brilliantly layered, seamlessly blending dark comedy, thriller, and social commentary. The dialogue is sharp and the narrative structure keeps you engaged from start to finish. Both the directing and script work together to create a film that is both entertaining and thought-provoking."
"Bong Joon Ho's masterpiece ""Parasite"" deserves every accolade it has received. The directing is absolutely flawless, with each frame meticulously composed to enhance the film's themes of social inequality. The way Bong uses vertical space to represent class hierarchy is brilliant - from the cramped semi-basement of the Kim family to the architectural marvel of the Park residence. The script is equally impressive, seamlessly blending genres from dark comedy to thriller to social commentary. The dialogue is razor-sharp and the narrative structure is perfectly paced, with shocking twists that never feel contrived. The way the story gradually shifts from lighthearted to deeply unsettling is a testament to Bong's exceptional storytelling skills. What elevates this film beyond mere social commentary is how it refuses to paint its characters in black and white terms. Both families are sympathetic yet flawed, making the inevitable collision all the more devastating. I give it a perfect 10/10 - a true modern masterpiece that rewards multiple viewings."
"Film with a particular and functional atmosphere. The plot is good, not banal and not predictable and with an excellent development. Overall a good film and a good story really appreciable but nothing sensational"
"It's ok, not bad, but certainly not great. Very over-rated, presumably because of it's Oscar. Some decent enough acting, although the storyline is very predictable quite early on. Worth a watch I guess, although I wouldn't rush to see it again!"
"As a huge fan of Snowpiercer, I had incredibly high hopes for this film. Hopes that were far too high, and far too unrealistic. What the hell is this story. And what's the point?Parasite feels new, fresh, original.. all of the things that likely earned enough attention for so many so much acclaim. But where is it all going?It's kind of an anti-hero tale. This family is pulling off a multi-layered, clever con on this gullible, innocent family. And as the main characters, you're kind of rooting for them. Or, at least interested and invested in their story and where it's **** concept is not my favorite, but it holds water as far as a plot goes. However just as you are wrapping up at 2:00, and wondering where this plane is going to land, the film takes a wild unexpected turn for the worst. And now you're wondering what kind of film you're watching. Is this thriller? Is this horror? Is this drama? Is this mystery? The plot twists along the way are catchy in their own right, but lacking heart, these genres don't quite all come **** fact that this film won Best Picture at the 2019 Oscars is baffling... beyond me.What little message there is to this film leaves you hopeless, questioning purpose and the future. Not the kind experience I'm hoping for at the cinema."
"o filme ? meio lento mas os personagens lhe cativam, ver a familia se ajudando e usando de seus talentos para conseguir se infiltrar na casa ? algo muito interessante."
Eu n?o sei como uma porcaria dessas consegue receber 4 oscars. Filme n?o serve nem para passar em uma sess?o da **** de t?o ruim.
Godlike show that deserves its praise. No question!!!!!!!!!!!! Amazing story and setting. The pacing and ending are masterpieces
"A relatively simple, low-key racket spirals way out of control as an impoverished lower class Korean family weasels their way into the lives of a wealthy, na?ve, white collar household. Unpredictably composed, Parasite shifts effortlessly between several genres, evenly mixing comedy with tragedy and several stops in between. Of the versatile tools in that particular box, the film's at its best on the frequent occasions that it ratchets up the tension. I constantly caught myself holding in deep breaths, completely immersed in the moment and conflicted about the best possible outcome. Not all of those nail-biters lead to fireworks, and the film is careful not to overplay its hand, so that, when the time is right, the inevitable explosions land like a flurry of unexpected body blows. The first hour is captivating, as the leeches' shady plot comes together and their long con gains momentum, but the home stretch, with its string of sharp curves and grim consequences, is unrestrained chaos in the best of ways. One helluva ride."
"An amazing movie that keeps getting crazier and crazier until the very end. It starts as something, then evolves into something else, and then into something else. It is an amazing story of a poor family that turns into an amazing horror movie about a poor family. It needs a watch."
"Incendiary filmmaking. A watermark for modern-day suspense that combines social commentary, cringe comedy, and nail-biting tension in ways that are exhilarating and unprecedented. The cast is terrific, with Song kang-ho, Park so-dam, and Cho yeo-jeong all standing out as highlights. The script is razor-sharp, with every set piece and character decision leading to jaw-dropping results. The Kim family is sympathetic, but their actions often veer squarely into anti-hero territory. Bong joon-ho is a master of his craft. There are some shots in this movie that belong in a museum, including one framed mostly in darkness near the end of the movie that will take your breath away. The pacing is perfect, with every ounce of tension mined from each scene until the consequences of the Kims' actions comes to bear. Run and see this one, and get ready to be wowed."
I've never tried Asian movies but my friend recommended me this movie. But this one was better than some Hollywood movies. It made me think about poor side of the world and how they struggle day to day until the day they die. It made feel sorry for those poor people and really encouraged me to help those who need help and support. I started helping local poor people with my friend. Highly recommend this movie.
"After watching the trailer, it seemed like a movie made to keep watching the movie with simple plot, no serious disturbing things, and once you start watching the movie, you understand the plot and wait for what will happen after this event. After watching the movie, there may be movies that end in such a way that I thought it would end like this."
"¬¿¬ß¬ï ¬Ò¬à¬Ý ¬Ù?¬Ó¬ç?¬ß ¬¢¬à¬ß¬Ô¬Ú¬Û¬ß ¬Ý ¬Ò?¬ä¬ï¬ï¬Ø ¬é¬Ñ¬Õ¬Ñ¬ç ¬Ü¬Ú¬ß¬à ¬ð¬Þ: ¬Õ¬à¬Ô¬ê¬Ú¬ß ¬ê¬Ú¬â??¬ß, ¬ã??¬Ý¬Ú¬Û¬ß ?¬Ö¬Ú¬Û¬ß ¬Ü¬Ñ¬á¬Ú¬ä¬Ñ¬Ý¬Ú¬Ù¬Þ¬í¬ß ¬å¬ä¬Ô¬Ñ¬Ô?¬Û ¬Ù?¬Û¬Ý¬ã¬Ú¬Û¬Ô ¬ç¬Ñ¬ä¬å¬å ¬ê??¬Þ¬Ø¬Ú¬Ý¬ã¬ï¬ß ¬ç¬ï¬â¬ß¬ï¬ï ¬ç?¬Ô¬Ø¬Ú¬Ý¬ä¬ï¬Û, ¬ç¬ï¬Ù¬ï¬ï ¬é ¬è¬à¬é¬Ú¬â¬Õ¬à¬Þ¬Ô?¬Û. ¬¿¬ß¬ï ¬Ò¬à¬Ý ¬à¬ß¬í ¬ê¬Ú¬Ý¬Õ¬ï¬Ô ¬Ü¬Ú¬ß¬à¬ß¬å¬å¬Õ¬í¬ß ¬ß¬ï¬Ô ¬ð¬Þ."
"It¡¯s an interesting movie, it seemed to me like a very pathetic family amazing movie"
"Parasita ? um cl?ssico instant?neo, o melhor filme do s?culo 21 e um dos melhores de todos os tempos!"
I enjoyed watching this film. It does a great job at build up and tension. Nice solid 8/10
Masterpiece. A gift for Humanity. Do you want to see what's inequality about ? Take a look. Enjoy.
It starts off slow. Almost decided to watch something else. I read other people¡¯s reviews and had some patience. It just gets crazier and crazier in a good way. Solid film.
"A very stylish film with lots of funny moments, but I have to admit that I felt a little underwhelmed after all the hype. That's on me, not the film. This was very good, but no more."
"If Bong Joon-ho (The Host, Snowpiercer) hasn't already solidified himself as one of the greatest living directors, then Parasite removes any last doubt. This masterfully crafted story about class discrepancy is a must-see. Just make every attempt to avoid spoilers before going in."
"A brilliant and thought-provoking movie that explores the themes of class, inequality, and social mobility. It¡¯s a movie that will make you laugh, cry, and think deeply about the world we live in. The film is a must-see for anyone interested in the art of cinema."
"Excellent movie. The story is so enjoyable, scoring is really great, visual is decent, and the voice is stunning"
"Masterpiece. The film is at times funny, poignant, original, thrilling. A social satire that also hits home."
Like **** ****ttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt
It starts out like a fun comedy. Then the movie just does a **** 360 and it turns into a thriller.
A brilliant film that is equal parts hilarious and disturbing. So glad that it won Best Picture.
This masterpiece is one of the best films I have ever seen in my entire life. I had watched it more than three times and I'm thinking of rewatching it at 4k BluRay.
"Not nearly as good as the Rating says it is. Its about a family of crappy, dirty, slobs that are squatters. Literally thats it. Oh they accidently kill people or something. Lame."
"Mindblowing. This movie catches your attention from the beggining to the very end, and the performance of the actors is brilliant. Definitely a must-see."
"This is my favorite movie of all time for several reasons. 1, I saw it in theaters with my dad, and he made all the appropriate grunts a father does when they enjoy something. His approval means everything to me. Now that I think of it, that's the only reason."
"A masterpiece of modern cinema. Sequences are so well put together. Extremely intense film. A critique on the social structure of todays society. Characters, plot and cinematography are all outstanding. One of my favourite films ever."
"Even though the plot isn't really something different, the way it's developed and the feeling the movie transmits is what makes the movie great, with's a rather simple plot even though crazy plot twists anyways transmit crazy feelings with plot twists such as the killing of the house owner the father for years living like an animal. And the vague glance of hope is shown at the end. It has important subjects like the class division, the people with higher socioeconomic status watching others as inferiors, and the insane obsession of the mentally filled with the houseowner his idealization."
God bless Joon-Ho for his unique storytelling in which he finally deserved the awards for. You will not be disappointed by every twists & turns this film takes (thanks to his style!).
"Absolute bonkers of a film. With the constantly evolving and mixing of many genres from comedy to horror, director Bong Joon-ho masterfully creates an exciting and thrilling take on class division with its excellent narrative, set designs, cinematography, and soundtracks, which all come together nicely to create a masterful visual story. Parasite (2019) is another great addition to Bong's filmography. Although, I do feel that it is one of his more accessible films, I could not stop thinking about this film every day."
"An amazing thriller, keeps you on the edge of the seat from second pinch. Ending albeit good, could have been better to match the quality of the remaining movie."
"I loved this movie, so many layers, and some unexpected scenes. Maybe not for everyone, if you are looking for something you don't want to think about. For me masterpiece."
A great movie and critique of capitalist class division. Would have been 10 but the ending sequence/twist seems rushed.
"the plot, the acting and the camera work are all excellent. a carefully crafted movie that might hit the spot for oblivious watchers but, most of all, is the gift that keeps on giving for the attentive ones"
"Parasite is haunting, beautiful, strange, ecletic and a powerful drive into human psyche. It is brilliant and I got nothing much to say because it already has been said. In 10 years this will be the best film of all time, it will have transcended and become the art to be studied and glorified when we're gone. There will be schools and futurisitic climates investigating the jewels and there'll be political decisions given according to this gem. I have spoken, the prophet."
"Dark humor, violent thriller, and much more in a social commentary which will shock you in your seat. Parasite is one of the best movies to date, deserving of numerous awards, Oscars and nominations. A cinematic masterpiece is an understatement for this film."
"A Must Watch movie. I am now a Korean movie series fan after watchinv Squid Games. Their writing , acting and casting, is so refreshing, the scriot so unpredictable. Unlike predictable American movies shoving Woke topics in EVERY script, its just sickening, Korean movies are no nonesense, tell the story as it is"
"Mas todo filme coreano era meia bomba pra mim, at? eu ver esse daqui mesmo com essas atua??o exagerada deles o filme ? muito legal e todo mundo que eu recomendei gostou tb se eu tivesse como colocar figurinha do Will ia ser o ""Po?tico"""
Slightly overrated but nonetheless a great movie. Must see. Nine out of ten.
"I liked the film, i thnik it's th? best film of 2019. everything is efficient."
didnt like it. i can see why its a good movie but its just wasnt my cup of coffee.
Parasite is a must see film. A great storyline about the Kim family who one by one begin to work for a wealthy family to turn their lives around from their struggling life. Secrets reveal themselves!
"A clever, original story that intertwines drama, comedy and thriller elements brilliantly along with a heavy dose of social commentary."
"Parasite raises the bar of filmmaking with spectacular writing and immersive audiences with stunning visual metaphorical architecture, into a familiar world of our own, sifting through the social selfishness of our society. Also throwing away the satire genre¡¯s usual ways, transcending deeper into the world of grim, depressing black comedy that highlights the lack of brightness in our everyday struggles not with diseases, not with evil monsters, not with a lack of food and water supply, but out struggles with people. And the struggles of classes fitting into this world of deceit, lies and brutal honesty."
"With a great mundial attention, Parasite surprise evertyone win 4 orcars against favorites movies like 1917 (Sam Mendes) and The Irishman (Martin Scorcese), and all of this is not for nothing: Parasite is a refletion about politics scenario about misery, social inequality and other social problems that aren't be seen, mainly in a country like South Korea that is always showed like a technology and science power without any social problem (that is deny in Bong Joon-ho film). Like as all movie that talk about humanities contrast and inequality, Parasite is a relation between Kim family and Park family: the fisrt lives in a house basement and the second family lives in a beautiful and big mansion in a elite neighbourhood. In addition focus in scenes that show the both ambients, the movie has another way to show the inequality between Kim and Park: Kim and Park are two of three of most popular and communs surnamens is South Korea, however, Kim is most commun (21% of koreans) than Park (9%). The contrast in the reality not only in South Korea, but alround the world, is not realized by Kim family when they are work in many funtions in Park mansion, as like they are part of the Park family. The lack of class awareness in a group that feel privileged by an elite that always oppressed is showed when Choong-sook say ""she isn't poor"" to Moon-gwang, the last Park housekepper, when she founds Moon-gwang's husband in basement. There'is a discussion about is the ""parasite"" in movie is about Kim family, that lives in Park home illegaly, or about Park family, that explore the work of Kim with the inequality. Actuallity, the parasite is about the actions of the both family and, in same time, is the envy, the greed and the preconception that kill Kim- jeong and Nathan Park. Therefore, Parasite has a many interpretations about an only mensage All of the adventure vivenced by Kim started with a rock brought by Min, Ki-woo's friend, that is an amulet very commun in asian countries that bring lucky to families. This object is very important to undestand the movie because many events in movies is about it and it construct slowly the social context of movie: The first event is a Choong-sook commentary when Min brings the amulet, when she say: ""It would be better if is was food"", showing that the basic necessites is most importante than religion. The second event is when Ki-woo go down the basement to give the amulet to Moon-gwang and Geun-sae like a gift, but the man almost kill the boy blow to the head, and the third, and the last, event about this amulet is when the rock is returned to river, like Kim family is returned to misery after the happening in Dae-song party. In any moment in the movie, the amulet is showed like a religious object that can save somebody of poorness and misery, but is showed only like a material object, the same manner that capitalism sees the world and the same manner that inequality and poorness is in the world, a fisical and real problem. As Kim-Ki-taek said: ""That's the reason that people can't be have a plan. Without plan, nothing can't be wrong""."
"Parasite is a modern day masterpiece even though it¡¯s not one of my favorite films nor is it my favorite film of the year. I have one tiny issue with the film but it is more of a nitpick. The film¡¯s message is a little on the nose but I don¡¯t have a huge issue with it but it is noticeable. Other than that, this film is perfect. There is not one bad performance in the movie. Cho Yeo-jeong, Park So-dam, and Kang-Ho Song are standouts from the film. All 3 of them have some of the best acting of the year. Their work with a fantastic script that is incredibly well written and clever makes their performance so much more enjoyable. Another aspect I loved was the cinematography. The film¡¯s slow camera movements and slow tracking shots look absolutely beautiful which go along great with the fantastic production design. The film¡¯s story and themes make this film incredible. The story of this poor family slowly infiltrating a rich family only to find out that their house is not what it seems. It¡¯s so incredibly tense. You never know what is going to happen next and it¡¯s always surprising to see what eventually happens. The film has themes of class divide and class warfare throughout which are very profound. The rich family says these lines about how great their life is while the opposite is happening to the poor family. Every time this occurs, you see how the poor family reacts and makes the scene and film itself dramatically more tense. Another thing I liked about the film was the score by Jung Jaeil. His score adds so much more to the tension. I know I¡¯m using the word tension a lot but that¡¯s what this film is. A constant build up of tension scene by scene until it all culminates in the finale. For me, each passing scene left me more and more on the edge of my seat. One final aspect I want to touch on is the humor. Most of the jokes are cleverly written and while some of the jokes may not be that funny, I do appreciate how they were cleverly inserted instead of incredibly forced. Except this film to be on a bunch of Top 10 lists at the end of the year. Overall, Parasite is a fantastic film with great acting, great cinematography, and a powerful story about class divide even if its message may be a little too on the nose."
----------------------------------8.0/10-----------------------------------
I'd give it a 10 if I didn't feel like the climax was too abrupt. Everything else was great.
one of the best movies I have seen. This movie is very stressful and you don't get bored during the whole movie.
"Togo is without a doubt a surprise hit, in my opinion. When it comes to dog centric films, I tend to not watch them because let¡¯s just be honest - most of them are sad. Beautiful, but sad. Togo may look like just another Disney dog movie, but it is so much more. This film blew me away from start to finish. And one really interesting fact about this film is it IS based on a true story. I even fact checked the movie after and was floored to find how truly faithful this movie is to the real events. If you grew up with the animated film Balto, I can¡¯t recommend the watch more, it takes the story of a dog mushing adventure that we loved as kids but made for the whole family - and especially us adults. Willem Dafoe again proves his worth as an actor, giving a beautiful performance and Julianne Nicholson was a brilliant cast to back his character up. Give it a watch - you don¡¯t be disappointed."
Die Aufmachung des Films ist sehr gut. Interessante Sozialkritik. Gegen Ende wird es immer bluter (etwas zu blutig in meinem Geschmack) und der Schluss an sich doch etwas sehr an den Haaren herbeigezogen.
"a must see for movie watchers with good taste for good movies. if you like bad movies, avoid this one at all cost. $$$$"
"I was really curious about the movie. I'm not used to watch acclaimed movies or a lot of satires but I'm still open to various genres and types of movies. Parasite is a lot of things at the same time and it's orchestration is perfect. I knew it would touch social classes, I knew the end was something but I still didn't know at all how it would have a shocking ending but I still was surprised and enthralled by what I had seen. A superb film, great satire I don't think I even got to appreciate its depth"
Parasite is a modern masterpiece that depicts the harmful social divide and its affects on the characters in the movie.
"Very nice. ?nteresting story, good acting. You should watch this. You will not regret."
"Way too shallow and savage to be funny, there's no meaningful message underlying so it adds nothing to awareness. Boring and psychopathic."
Director {Bong Joon-Ho} has done it again with a captivating and extraordinary film. Leaving me questioning if the real world is actually like this! Not only is the climax risen to a new level but the jaw dropping ending left me shook.
"phenomenal, involves all genres of cinema, and in a fantastic way; like I¡¯ve never seen before."
"Normally I'm not much into Korean entertainment. The only Korean entertainment I have ever consumed is PUBG. So I didn't know what to expect when I begun watching this film. I saw it with a blank slate, with no preformed opinion whatsoever. The only time I had seen a Korean film before was The Train to Busan, and that too is made by Bong Joon-Ho. I had watched it from somewhere in the middle when it was coming on TV. So in a way we can consider this is the first Korean film that I watched. Parasite is a film that makes us feel uncomfortable on purpose. It makes us think what we will do in a situation like this. The Kim family is in a desparate need of money, and the son in the house gets a fake degree to teach at a rich family's house. He learns about the whole family and slowly manipulates the mistress of the house into hiring his other family members over there. Afterwards the family starts getting the already existing servants fired over false accusations and completely takes over the house. Things don't go too well for the Kim family, as one day they decide to live in the mansion while the Park family is away. And then the previous cook comes back and finds out that all of them are the members of the same family. To hide this, they fight and accidentally kill her, and it's at that very moment the Park family comes back.nThey had to hide under their table for the night and then find the perfect opportunity to escape. Later at Dae-Woo's birthday the cook's husband comes out of his hiding and kills Ki-Jung. The family is completely separated, with Ki-Taek hiding in the same basement where the cook's husband was hiding The only part about this film I don't like is when Ki-Taek kills Mr Park. There are many people defending this part saying that it was the last straw and that Ki-Taek had no more control over his emotions, but this scene would have made sense only if either Ki-Taek was shown to be mentally unstable from the beginning, or if Mr Park hated Ki-Taek for some really deep reason other than his body smell. Nothing justifies his this act. But other than that I liked everything about this movie - the uneasy feelings that it was able to invoke, the acting, the dialogues, the story most of all, everything is phenomenal. Parasite completely lives up to being the Oscar winner that it is. Although it's for a mature audience, I won't mind showing it to someone who hasn't watched it already. It's a masterpiece that deserves the popularity it got and Bong Joon-Ho shall be remembered for it for days to come."
this movies is a 10 this movies is a 10 this movies is a 10 this movies is a 10
this film is something else personally i think its the best film of 2019 All the characters have dept and the story is unbelievable but the acting makes it seem absolutely possible. great
"A stark, unapologetic, ****, and engrossing film about 2 families and their differences in their respective social classes. As the director states, the film is best experienced fresh. Therefore nothing more than my recommendation of the film will be made. It is absolutely, must-see cinema and will forever (aside from its incredible cultural impact) inspire film-makers and screenwriters. A true master class of film-making at play here and the easiest 10/10 I can give."
